train_order,algorithm,features,n_features,train_time,mem_max,f1_weighted,accuracy,roc_auc_ovr_weighted,confusion_matrix
11,GradientBoostingClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,10.313374299999992,2675.87109375,0.9111111111111111,0.9333333333333333,0.9833333333333334,"[[10  0  0]
 [ 0  8  2]
 [ 0  4  6]]"
23,SVC(probability=True),"('petal_length', 'sepal_width')",2,15.407451600000002,3230.484375,0.8755555555555556,0.9,0.9916666666666666,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
0,KNeighborsClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,11.715767900000003,1587.359375,0.8400000000000001,0.8666666666666668,0.95,"[[10  0  0]
 [ 0 10  0]
 [ 0  1  9]]"
16,LogisticRegression(),"('petal_length', 'sepal_width')",2,15.36306129999997,3142.21484375,0.8177777777777779,0.8333333333333334,0.9666666666666666,"[[10  0  0]
 [ 0  8  2]
 [ 0  0 10]]"
7,GaussianNB(),"('petal_length', 'sepal_width', 'sepal_length')",3,11.631094100000013,2664.859375,0.8044444444444446,0.8333333333333334,1.0,"[[10  0  0]
 [ 0  8  2]
 [ 0  2  8]]"
15,LogisticRegression(),"('petal_length', 'sepal_width', 'sepal_length')",3,15.29568119999999,3142.94140625,0.8044444444444446,0.8333333333333334,0.9666666666666666,"[[10  0  0]
 [ 0  7  3]
 [ 0  2  8]]"
5,MLPClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,7.7081963000000115,2664.390625,0.8044444444444446,0.8333333333333334,0.9833333333333334,"[[10  0  0]
 [ 0  7  3]
 [ 0  2  8]]"
2,GaussianProcessClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,6.288135299999993,1591.7421875,0.8044444444444446,0.8333333333333334,0.9416666666666667,"[[10  0  0]
 [ 0  7  3]
 [ 0  2  8]]"
19,KNeighborsClassifier(),"('petal_length', 'sepal_length')",2,15.33144139999996,3230.328125,0.7866666666666666,0.8333333333333334,1.0,"[[10  0  0]
 [ 0 10  0]
 [ 0  1  9]]"
1,SVC(probability=True),"('petal_length', 'sepal_width', 'sepal_length')",3,11.956958,1587.8046875,0.7822222222222223,0.8,0.9583333333333334,"[[10  0  0]
 [ 0 10  0]
 [ 0  0 10]]"
28,SVC(probability=True),"('sepal_width', 'sepal_length')",2,15.830081000000007,3230.10546875,0.7822222222222223,0.8,0.8666666666666666,"[[9 1 0]
 [0 7 3]
 [0 2 8]]"
26,MLPClassifier(),"('petal_length', 'sepal_length')",2,9.664315799999997,3229.984375,0.7711111111111111,0.8,0.9916666666666668,"[[10  0  0]
 [ 2  5  3]
 [ 0  2  8]]"
25,GaussianProcessClassifier(),"('petal_length',)",1,8.026199200000008,3230.04296875,0.7466666666666667,0.8,0.875,"[[10  0  0]
 [ 2  5  3]
 [ 0  0 10]]"
20,DecisionTreeClassifier(),"('sepal_width', 'sepal_length')",2,15.428014500000018,3230.15625,0.7222222222222222,0.7333333333333333,0.825,"[[9 0 1]
 [0 7 3]
 [0 5 5]]"
21,DecisionTreeClassifier(),"('sepal_length',)",1,22.65373599999998,3230.51171875,0.6377777777777778,0.6666666666666667,0.7541666666666667,"[[10  0  0]
 [ 2  5  3]
 [ 0  2  8]]"
22,GradientBoostingClassifier(),"('sepal_length',)",1,10.96939100000003,3229.98828125,0.6377777777777778,0.6666666666666667,0.8083333333333333,"[[10  0  0]
 [ 2  5  3]
 [ 0  2  8]]"
17,"VotingClassifier(estimators=[('DecisionTreeClassifier()',
                              DecisionTreeClassifier()),
                             (""XGBClassifier(base_score=0.5, booster='gbtree', ""
                              'colsample_bylevel=1,\n'
                              '              colsample_bynode=1, '
                              'colsample_bytree=1, enable_categorical=False,\n'
                              ""              eval_metric='mlogloss', gamma=0, ""
                              'gpu_id=-1, importance_type=None,\n'
                              ""              interaction_constraints='', ""
                              'learning_rate=0.300000012,\...
                                            min_child_weight=1, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=0, reg_lambda=1,
                                            scale_pos_weight=None, subsample=1,
                                            tree_method='exact',
                                            use_label_encoder=False,
                                            validate_parameters=1, ...)),
                             ('AdaBoostClassifier()', AdaBoostClassifier())],
                 n_jobs=-1)","('sepal_width', 'sepal_length')",2,11.820605699999987,3230.20703125,0.5822222222222223,0.6000000000000001,,"[[9 1 0]
 [0 7 3]
 [0 6 4]]"
10,MultinomialNB(),"('petal_length', 'sepal_width', 'sepal_length')",3,15.357002800000004,2675.48046875,0.45777777777777773,0.5,0.8166666666666668,"[[10  0  0]
 [ 0  4  6]
 [ 0  5  5]]"
12,HistGradientBoostingClassifier(),"('petal_length', 'sepal_width', 'sepal_length')",3,10.37002720000001,2675.921875,0.16666666666666666,0.3333333333333333,0.5,"[[10  0  0]
 [ 0 10  0]
 [ 0  2  8]]"
